Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD
2024-04-03,114.78925323486328,0.5712779760360718,0.2325569987297058,10.840879440307617,45.94569778442383,594.6307983398438,562.0196533203125,65980.8125,0.39592498540878296,35.701847076416016,0.17554700374603271,8.433554649353027,0.9560490250587463,30.636850357055664,3311.44189453125,1.7091809511184692,17.706615447998047,98.57223510742188,14.287343978881836,7.000000096013537e-06,185.2486114501953,2.5146069526672363,0.11726099997758865,0.00021100000594742596,1.0003180503845215,0.04090899974107742,3.6297900676727295,0.12640100717544556,128.8217010498047,0.5749170184135437
2024-04-04,116.38250732421875,0.582955002784729,0.23716099560260773,11.015572547912598,46.506927490234375,668.4983520507812,585.4415283203125,68508.84375,0.4096069931983948,36.96937942504883,0.17992599308490753,8.490893363952637,0.9943199753761292,32.89092254638672,3330.04052734375,1.7303160429000854,17.793916702270508,98.40848541259766,14.925268173217773,7.000000096013537e-06,183.95811462402344,2.564016103744507,0.1191760003566742,0.00021899999410379678,1.0003830194473267,0.04176799952983856,3.543562889099121,0.12888799607753754,131.64894104003906,0.5936560034751892
2024-04-05,113.90625,0.5748339891433716,0.22976799309253693,10.906997680664062,45.38042449951172,657.8128662109375,578.9669189453125,67837.640625,0.4135969877243042,35.969810485839844,0.17751799523830414,8.38903522491455,0.9917669892311096,33.15645217895508,3318.88525390625,1.6705889701843262,17.347497940063477,98.04344940185547,15.26522445678711,7.000000096013537e-06,174.5015106201172,2.589128017425537,0.11796600371599197,0.00021699999342672527,1.0002739429473877,0.04037800058722496,3.22224497795105,0.1275320053100586,126.76004791259766,0.5875229835510254
2024-04-06,118.64187622070312,0.5843380093574524,0.23388400673866272,11.11037826538086,48.19573974609375,695.160400390625,585.966796875,68896.109375,0.41791900992393494,37.1507453918457,0.18595099449157715,8.494186401367188,1.0205509662628174,33.507850646972656,3354.183837890625,1.693753957748413,17.57422637939453,101.50172424316406,15.363120079040527,7.000000096013537e-06,178.91534423828125,2.6496729850769043,0.11965300142765045,0.0002209999947808683,1.000223994255066,0.04152899980545044,3.57413911819458,0.1292410045862198,131.86219787597656,0.5933399796485901
2024-04-07,122.8169174194336,0.5894740223884583,0.23543299734592438,11.08511734008789,49.387210845947266,684.9078369140625,584.1021728515625,69362.5546875,0.4464629888534546,37.45729446411133,0.19910800457000732,8.70672607421875,1.0302059650421143,33.89302062988281,3453.49462890625,1.7166670560836792,17.922143936157227,101.17562866210938,15.404393196105957,7.000000096013537e-06,179.6498565673828,2.683887004852295,0.12054400146007538,0.00022200000239536166,0.9999240040779114,0.04250599816441536,3.7664198875427246,0.12933899462223053,131.3164825439453,0.59483402967453
2024-04-08,129.08387756347656,0.6141589879989624,0.24549600481987,11.30507755279541,49.883567810058594,680.6610107421875,586.9009399414062,71631.359375,0.4678780138492584,39.192562103271484,0.20263999700546265,9.044649124145508,1.099228024482727,35.705177307128906,3695.292724609375,1.7366130352020264,18.100648880004883,103.3110580444336,21.77728843688965,7.999999979801942e-06,180.78477478027344,2.9042139053344727,0.12301500141620636,0.00026500000967644155,1.0001660585403442,0.04677300155162811,4.199955940246582,0.1333550065755844,136.7606658935547,0.6154900193214417
2024-04-09,126.0339126586914,0.5918930172920227,0.23180000483989716,10.835424423217773,46.47019577026367,672.5899047851562,580.830322265625,69139.015625,0.3989880084991455,37.014671325683594,0.18900099396705627,8.660052299499512,1.0675740242004395,32.78030776977539,3505.163330078125,1.6524289846420288,17.36273765563965,97.49812316894531,18.82456398010254,7.000000096013537e-06,172.4136199951172,2.868446111679077,0.1210779994726181,0.00020799999765586108,0.999763011932373,0.043554000556468964,3.5880370140075684,0.13216300308704376,133.52101135253906,0.6138169765472412
2024-04-10,128.23216247558594,0.5862550139427185,0.2305230051279068,10.81077766418457,47.31169509887695,629.482421875,610.0839233398438,70587.8828125,0.394212007522583,36.96943664550781,0.19998399913311005,8.418901443481445,1.059121012687683,33.4969596862793,3543.737060546875,1.5946940183639526,17.42534637451172,96.69976043701172,21.791337966918945,7.000000096013537e-06,173.43736267089844,3.0350959300994873,0.11920599639415741,0.0002119999990100041,1.0001169443130493,0.046500999480485916,3.6249160766601562,0.12965300679206848,133.58201599121094,0.6175609827041626
2024-04-11,117.84458923339844,0.5861909985542297,0.22799800336360931,10.755186080932617,46.05759811401367,614.3172607421875,604.893798828125,70060.609375,0.3929010033607483,36.866966247558594,0.19401100277900696,8.379441261291504,1.117535948753357,33.76454162597656,3505.247802734375,1.7719390392303467,17.550020217895508,98.68910217285156,22.025585174560547,7.000000096013537e-06,172.5763702392578,2.901547908782959,0.1204029992222786,0.0002099999983329326,1.0005500316619873,0.04819199815392494,3.4592831134796143,0.13030000030994415,133.36915588378906,0.6088799834251404
2024-04-12,100.09493255615234,0.5035750269889832,0.19406700134277344,9.387263298034668,39.41774368286133,534.7660522460938,596.380126953125,67195.8671875,0.33455199003219604,31.887470245361328,0.17459699511528015,7.2410888671875,0.9382370114326477,29.5340633392334,3243.034912109375,1.3862429857254028,15.157100677490234,86.26956939697266,19.781089782714844,6.000000212225132e-06,153.63546752929688,2.4390621185302734,0.11488000303506851,0.00020199999562464654,1.0004479885101318,0.04303300008177757,2.6724390983581543,0.11529900133609772,122.99665069580078,0.5484139919281006
